Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn,Avg Monthly Spend,Tenure Group,Bill_Shock_Ratio,Total_Addon_Services,High_Risk_Security_Profile,Is_Auto_Pay,Cost_Per_Service,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,1,0,8,1,1,83.55,680.05,1,85.01,1,0.983,2,1,0,27.85,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,1,74.35,74.35,1,74.35,1,1.0,0,1,0,74.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,2,1,1,74.4,139.4,1,69.7,1,1.067,1,0,0,37.2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,22,0,1,43.75,903.6,1,41.07,2,1.065,3,1,1,10.94,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,1,0,0,5,0,0,28.45,131.05,1,26.21,1,1.085,1,1,0,14.22,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,12,1,1,99.7,1238.45,1,103.2,1,0.966,4,0,1,19.94,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,1,0,0,20,1,1,94.1,1782.4,1,89.12,2,1.056,3,1,0,23.52,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,0,2,1,1,94.2,167.5,1,83.75,1,1.125,3,0,0,23.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,6,1,1,80.5,502.85,1,83.81,1,0.961,1,0,0,40.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,1,0,5,1,1,74.35,334.8,1,66.96,1,1.11,0,1,0,74.35,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,40,1,0,104.8,4131.95,1,103.3,4,1.015,4,0,1,20.96,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,1,1,0,27,1,1,75.2,1929.35,1,71.46,3,1.052,1,0,1,37.6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,23,1,0,75.6,1758.6,1,76.46,2,0.989,0,1,1,75.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,34,1,1,100.05,3480.0,1,102.35,3,0.978,3,1,0,25.01,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,1,1,85.0,85.0,1,85.0,1,1.0,1,1,0,42.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,10,1,1,86.05,834.1,1,83.41,1,1.032,1,1,1,43.02,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,0,0,13,0,1,45.55,597.0,1,45.92,2,0.992,3,0,1,11.39,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,1,0,39,1,1,86.3,3266.0,1,83.74,4,1.031,2,1,0,28.77,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,32,1,1,80.35,2596.15,1,81.13,3,0.99,1,1,1,40.17,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,35,1,1,100.25,3527.6,1,100.79,3,0.995,3,1,0,25.06,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,56,1,0,100.3,5614.45,1,100.26,5,1.0,3,1,1,25.08,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,12,1,0,19.0,233.55,1,19.46,1,0.976,0,0,0,19.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,75.3,75.3,1,75.3,1,1.0,1,0,0,37.65,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,4,1,1,89.2,346.2,1,86.55,1,1.031,2,1,0,29.73,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,1,0,0,1,1,1,85.7,85.7,1,85.7,1,1.0,1,1,0,42.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,12,1,1,61.65,713.75,1,59.48,1,1.036,3,0,0,15.41,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,1,0,65,1,0,105.25,6786.4,1,104.41,6,1.008,4,0,1,21.05,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,1,0,9,0,1,29.95,248.95,1,27.66,1,1.083,1,1,0,14.98,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,9,1,0,65.0,663.05,1,73.67,1,0.882,4,0,0,13.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,7,1,0,20.0,137.6,1,19.66,1,1.017,0,0,1,20.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0,49,1,0,90.05,4547.25,1,92.8,5,0.97,2,1,1,30.02,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1,1,1,0,43,1,1,110.75,4687.9,1,109.02,4,1.016,5,0,1,18.46,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,1,0,65,1,1,105.5,6985.65,1,107.47,6,0.982,4,1,0,21.1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,56,1,1,104.55,5794.65,1,103.48,5,1.01,4,0,1,20.91,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,1,0,10,1,1,85.25,855.3,1,85.53,1,0.997,1,1,0,42.62,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,43,1,0,56.15,2499.3,1,58.12,4,0.966,1,1,0,28.08,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,1,89.55,89.55,1,89.55,1,1.0,2,1,0,29.85,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,20,1,1,94.55,1899.65,1,94.98,2,0.995,2,1,0,31.52,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,45.7,45.7,1,45.7,1,1.0,0,1,0,45.7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,2,1,0,89.5,161.5,1,80.75,1,1.108,2,1,0,29.83,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,3,1,1,69.55,222.3,1,74.1,1,0.939,0,1,1,69.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1,1,1,74.6,74.6,1,74.6,1,1.0,1,1,0,37.3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,8,1,0,19.65,164.3,1,20.54,1,0.957,0,0,0,19.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,2,1,0,19.85,35.9,1,17.95,1,1.106,0,0,0,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,4,0,1,24.25,96.05,1,24.01,1,1.01,0,1,0,24.25,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,2,1,0,69.65,145.15,1,72.58,1,0.96,0,1,0,69.65,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,4,1,0,45.65,191.05,1,47.76,1,0.956,0,1,0,45.65,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,1,1,1,75.05,75.05,1,75.05,1,1.0,0,1,0,75.05,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,52,0,1,49.15,2550.9,1,49.06,5,1.002,3,1,0,12.29,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,2,0,1,34.7,62.25,1,31.12,1,1.115,1,1,0,17.35,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,0,1,1,0,80.0,80.0,1,80.0,1,1.0,1,1,0,40.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,0,2,1,1,49.25,91.1,1,45.55,1,1.081,1,0,0,24.62,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,3,1,1,75.1,270.7,1,90.23,1,0.832,0,1,1,75.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,3,1,1,50.15,168.15,1,56.05,1,0.895,1,1,0,25.08,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,25,1,1,79.85,2015.35,1,80.61,3,0.991,2,0,1,26.62,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,1,1,0,19.55,19.55,1,19.55,1,1.0,0,0,0,19.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,4,1,1,85.95,381.3,1,95.32,1,0.902,1,1,0,42.98,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,3,1,1,45.35,141.5,1,47.17,1,0.961,0,1,0,45.35,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,33,1,1,94.5,3105.55,1,94.11,3,1.004,2,1,0,31.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,0,0,30,1,0,91.7,2758.15,1,91.94,3,0.997,3,0,1,22.92,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,45,1,1,87.25,3941.7,1,87.59,4,0.996,2,0,0,29.08,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,10,1,0,98.55,1008.55,1,100.85,1,0.977,3,0,0,24.64,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,20,1,1,98.55,1842.8,1,92.14,2,1.07,3,1,0,24.64,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,15,1,1,85.9,1269.55,1,84.64,2,1.015,2,1,1,28.63,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,22,1,0,89.25,1907.85,1,86.72,2,1.029,2,1,0,29.75,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,3,1,1,70.3,208.85,1,69.62,1,1.01,0,1,0,70.3,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,15,1,1,93.35,1444.65,1,96.31,2,0.969,2,1,0,31.12,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,1,0,19.9,19.9,1,19.9,1,1.0,0,0,0,19.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,5,1,1,88.9,454.15,1,90.83,1,0.979,3,0,0,22.22,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,0,33,1,1,95.8,3036.75,1,92.02,3,1.041,3,1,0,23.95,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,2,1,1,82.0,184.65,1,92.32,1,0.888,1,1,0,41.0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,45.35,89.5,1,44.75,1,1.013,0,1,0,45.35,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,52.2,52.2,1,52.2,1,1.0,1,0,0,26.1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,46,1,1,110.0,4874.8,1,105.97,4,1.038,5,0,0,18.33,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,62,1,1,96.75,6125.4,1,98.8,6,0.979,3,1,0,24.19,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,10,1,1,98.5,1058.25,1,105.82,1,0.931,3,0,0,24.62,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,6,1,1,85.35,489.45,1,81.58,1,1.046,2,1,0,28.45,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,40,1,1,101.3,4113.1,1,102.83,4,0.985,3,1,0,25.32,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,69.55,69.55,1,69.55,1,1.0,0,1,0,69.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,58,1,1,103.25,6017.65,1,103.75,5,0.995,4,1,1,20.65,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,0,70,1,1,104.0,7250.15,1,103.57,6,1.004,4,0,1,20.8,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,0,2,1,1,86.2,178.7,1,89.35,1,0.965,2,1,0,28.73,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,0,21,1,1,111.2,2317.1,1,110.34,2,1.008,5,0,0,18.53,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,16,1,1,89.45,1430.25,1,89.39,2,1.001,3,1,1,22.36,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,1,1,0,7,1,1,95.6,644.35,1,92.05,1,1.039,2,1,1,31.87,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,1,0,60,1,0,90.95,5453.4,1,90.89,5,1.001,3,1,0,22.74,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,1,0,50,1,0,108.55,5610.7,1,112.21,5,0.967,5,0,0,18.09,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,0,0,4,1,1,78.85,292.8,1,73.2,1,1.077,1,1,0,39.42,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,44.4,44.4,1,44.4,1,1.0,0,1,0,44.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,55,1,1,100.0,5509.3,1,100.17,5,0.998,3,1,0,25.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,1,0,12,1,0,19.8,229.6,1,19.13,1,1.035,0,0,1,19.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,1,1,1,89.9,89.9,1,89.9,1,1.0,2,1,0,29.97,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,62,1,1,100.15,6413.65,1,103.45,6,0.968,3,1,0,25.04,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1,1,0,50.8,50.8,1,50.8,1,1.0,1,1,0,25.4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,20,1,1,73.65,1463.5,1,73.18,2,1.006,1,1,0,36.83,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,3,1,1,95.1,307.4,1,102.47,1,0.928,3,1,0,23.78,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,22,1,1,94.65,2104.55,1,95.66,2,0.989,2,1,1,31.55,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,1,0,4,1,1,80.6,319.15,1,79.79,1,1.01,2,0,0,26.87,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,59,1,0,85.55,5084.65,1,86.18,5,0.993,1,1,0,42.78,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,60,0,1,50.8,3027.4,1,50.46,5,1.007,3,1,0,12.7,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,15,1,0,105.1,1582.75,1,105.52,2,0.996,5,0,0,17.52,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,10,1,1,110.1,1043.3,1,104.33,1,1.055,6,0,0,15.73,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,6,1,0,83.9,497.55,1,82.92,1,1.012,2,1,0,27.97,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,63,1,1,100.55,6215.35,1,98.66,6,1.019,4,0,0,20.11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,50,1,1,103.85,5017.9,1,100.36,5,1.035,4,1,1,20.77,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,1,0,0,24.6,24.6,1,24.6,1,1.0,0,1,0,24.6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,12,1,1,98.9,1120.95,1,93.41,1,1.059,4,0,1,19.78,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,9,1,0,98.3,923.5,1,102.61,1,0.958,3,1,1,24.58,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,0,17,1,0,93.85,1625.65,1,95.63,2,0.981,3,0,0,23.46,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,9,1,1,100.5,918.6,1,102.07,1,0.985,3,1,0,25.12,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,10,1,1,72.85,688.65,1,68.86,1,1.058,1,1,0,36.42,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,1,1,1,73.55,73.55,1,73.55,1,1.0,0,1,0,73.55,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,3,1,1,79.4,205.05,1,68.35,1,1.162,1,1,0,39.7,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,13,1,1,81.15,952.3,1,73.25,2,1.108,2,1,0,27.05,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,4,1,1,84.6,360.1,1,90.02,1,0.94,1,1,0,42.3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,6,1,1,79.05,434.5,1,72.42,1,1.092,1,0,0,39.52,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,3,1,0,74.4,215.8,1,71.93,1,1.034,0,1,1,74.4,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0,35,1,1,99.05,3395.8,1,97.02,3,1.021,3,1,0,24.76,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,2,1,0,44.95,85.15,1,42.58,1,1.056,0,1,0,44.95,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,1,0,44.7,44.7,1,44.7,1,1.0,0,1,1,44.7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,1,45.7,45.7,1,45.7,1,1.0,0,1,0,45.7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,8,1,0,100.3,832.35,1,104.04,1,0.964,4,0,1,20.06,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,0,7,1,0,19.25,112.3,1,16.04,1,1.2,0,0,0,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,2,1,1,96.0,174.8,1,87.4,1,1.098,2,1,0,32.0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,1,1,0,90.55,90.55,1,90.55,1,1.0,2,1,0,30.18,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,44,0,1,30.35,1359.7,1,30.9,4,0.982,1,1,0,15.18,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,71,1,1,108.05,7532.15,1,106.09,6,1.018,5,0,0,18.01,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
